STATE,COUNTY,TRACT,BLOCK_GROUP,NAME,GEOID,GEOIDbg,total_pop,total_occupied,total_occupied_renter,total_occupied_owner,total_vacant,seasonal_vacancy,total_dwellings,income_median,moveinyear_all_trimean,moveinyear_owner_trimean,moveinyear_renter_trimean,moveinyear_pct_new_all,moveinyear_pct_new_owner,moveinyear_pct_new_total_owner,moveinyear_pct_new_renter,moveinyear_pct_new_total_renter,rent_lower_quartile,rent_median,rent_upper_quartile,rent_trimean,rentpctincome_median,seasonal_vacancy_pct
36,071,010802,3,Block Group 3; Census Tract 108.02; Orange County; New York,36071010802,360710108023,2235,683,33,650,0,0,683,113083.0,2006.0,2004.0,2015.0,0.1171303074670571,0.12307692307692308,0.1171303074670571,0.0,0.0,1136.0,1288.0,1538.0,1312.5,0.3487222008713315,0.0
36,071,010901,1,Block Group 1; Census Tract 109.01; Orange County; New York,36071010901,360710109011,1670,526,95,431,30,30,556,130625.0,2006.0,2006.0,2014.0,0.0,0.0,0.0,0.0,0.0,1534.0,1695.0,1856.0,1695.0,0.4881896936012229,0.0539568345323741
36,071,010901,2,Block Group 2; Census Tract 109.01; Orange County; New York,36071010901,360710109012,1790,716,391,325,68,47,784,95089.0,2014.0,2010.0,2014.0,0.09497206703910614,0.07384615384615385,0.0335195530726257,0.11253196930946291,0.061452513966480445,920.0,1210.0,1422.0,1190.5,0.20596965697243227,0.05994897959183673
36,071,010902,1,Block Group 1; Census Tract 109.02; Orange County; New York,36071010902,360710109021,2215,672,61,611,0,0,672,124798.0,2003.0,2002.0,2012.0,0.0,0.0,0.0,0.0,0.0,969.0,1092.0,1523.0,1169.0,0.24555227033505392,0.0
36,071,010902,2,Block Group 2; Census Tract 109.02; Orange County; New York,36071010902,360710109022,1192,392,26,366,0,0,392,110545.0,2006.0,2003.0,2019.0,0.0,0.0,0.0,0.0,0.0,718.0,848.5,861.75,819.1875,0.5280558591002475,0.0
36,071,010902,3,Block Group 3; Census Tract 109.02; Orange County; New York,36071010902,360710109023,988,271,4,267,0,0,271,156339.0,2005.0,2005.0,2002.0,0.0,0.0,0.0,0.0,0.0,1344.75,1416.5,1464.25,1410.5,0.21736465033522043,0.0
36,071,010902,4,Block Group 4; Census Tract 109.02; Orange County; New York,36071010902,360710109024,1269,440,122,318,0,0,440,103611.0,2004.0,2002.0,2012.0,0.0,0.0,0.0,0.0,0.0,1075.0,2205.0,2414.0,1974.75,0.17723127835147026,0.0
36,071,011000,1,Block Group 1; Census Tract 110; Orange County; New York,36071011000,360710110001,1194,574,12,562,0,0,574,114887.0,2002.0,2002.0,2022.0,0.020905923344947737,0.0,0.0,1.0,0.020905923344947737,,,,,,0.0
36,071,011000,2,Block Group 2; Census Tract 110; Orange County; New York,36071011000,360710110002,1780,701,18,683,18,8,719,100781.0,2004.0,2004.0,1991.0,0.018544935805991442,0.01903367496339678,0.018544935805991442,0.0,0.0,1345.0,1439.0,1631.0,1463.5,0.37008521611963946,0.011126564673157162
36,071,011000,3,Block Group 3; Census Tract 110; Orange County; New York,36071011000,360710110003,679,254,57,197,14,0,268,105132.0,2005.0,2002.0,2013.0,0.0,0.0,0.0,0.0,0.0,1605.0,1747.0,1861.0,1740.0,0.3753572186253057,0.0
36,071,011000,4,Block Group 4; Census Tract 110; Orange County; New York,36071011000,360710110004,865,245,22,223,9,0,254,114219.0,2005.0,2003.0,2018.0,0.04897959183673469,0.053811659192825115,0.04897959183673469,0.0,0.0,732.0,1263.0,1456.0,1178.5,0.15209103563295126,0.0
36,071,011000,5,Block Group 5; Census Tract 110; Orange County; New York,36071011000,360710110005,638,223,34,189,0,0,223,63750.0,2012.0,2012.0,2014.0,0.0,0.0,0.0,0.0,0.0,1366.0,1639.0,1819.0,1615.75,0.3242533342458686,0.0
36,071,011101,1,Block Group 1; Census Tract 111.01; Orange County; New York,36071011101,360710111011,824,267,0,267,22,0,289,111719.0,2000.0,2000.0,,0.0299625468164794,0.0299625468164794,0.0299625468164794,,,,,,,,0.0
36,071,011101,2,Block Group 2; Census Tract 111.01; Orange County; New York,36071011101,360710111012,2799,904,280,624,30,19,934,90268.0,2010.0,2005.0,2020.0,0.1515486725663717,0.0,0.0,0.48928571428571427,0.1515486725663717,1301.0,1151.0,1821.0,1356.0,0.18969650365916785,0.020342612419700215
36,071,011102,1,Block Group 1; Census Tract 111.02; Orange County; New York,36071011102,360710111021,1860,860,777,83,36,0,896,81250.0,2017.0,2004.0,2017.0,0.022093023255813953,0.0,0.0,0.02445302445302445,0.022093023255813953,1380.0,1575.0,1797.0,1581.75,0.2535318503691666,0.0
36,071,011102,2,Block Group 2; Census Tract 111.02; Orange County; New York,36071011102,360710111022,1667,489,165,324,0,0,489,150347.0,2006.0,2004.0,2010.0,0.024539877300613498,0.0,0.0,0.07272727272727272,0.024539877300613498,1371.0,1493.0,1904.0,1565.25,0.22912315392329172,0.0
36,071,011102,3,Block Group 3; Census Tract 111.02; Orange County; New York,36071011102,360710111023,897,376,26,350,0,0,376,101650.0,1998.0,1997.0,2014.0,0.0,0.0,0.0,0.0,0.0,781.0,1289.0,1394.0,1188.25,0.27475417051635853,0.0
36,071,011200,1,Block Group 1; Census Tract 112; Orange County; New York,36071011200,360710112001,1227,463,123,340,24,24,487,74625.0,2006.0,2000.0,2014.0,0.0,0.0,0.0,0.0,0.0,1025.0,1160.0,2125.0,1367.5,0.16251646168947662,0.049281314168377825
36,071,011200,2,Block Group 2; Census Tract 112; Orange County; New York,36071011200,360710112002,613,358,96,262,0,0,358,83289.0,2012.0,2010.0,2014.0,0.0,0.0,0.0,0.0,0.0,913.0,936.0,1375.0,1040.0,0.3199263143328631,0.0
36,071,011200,3,Block Group 3; Census Tract 112; Orange County; New York,36071011200,360710112003,1006,351,52,299,0,0,351,63786.0,2006.0,2003.0,2018.0,0.0,0.0,0.0,0.0,0.0,1693.0,1805.0,1860.5,1790.875,0.12129560072205776,0.0
36,071,011200,4,Block Group 4; Census Tract 112; Orange County; New York,36071011200,360710112004,1908,803,463,340,45,30,848,89263.0,2015.0,2014.0,2015.0,0.11457036114570361,0.22058823529411764,0.09339975093399751,0.0367170626349892,0.021170610211706103,1701.0,1930.0,2228.0,1947.25,0.31484521948598976,0.03537735849056604
36,071,011301,1,Block Group 1; Census Tract 113.01; Orange County; New York,36071011301,360710113011,1410,538,41,497,33,0,571,79479.0,2013.0,2013.0,2013.0,0.0,0.0,0.0,0.0,0.0,1446.0,1616.0,1806.0,1621.0,0.5211935633914534,0.0
36,071,011301,2,Block Group 2; Census Tract 113.01; Orange County; New York,36071011301,360710113012,2749,944,813,131,12,0,956,54479.0,2014.0,1998.0,2016.0,0.0,0.0,0.0,0.0,0.0,950.0,1229.0,1502.0,1227.5,0.33942169008165024,0.0
36,071,011301,3,Block Group 3; Census Tract 113.01; Orange County; New York,36071011301,360710113013,732,367,66,301,50,0,417,65813.0,2006.0,2001.0,2017.0,0.0,0.0,0.0,0.0,0.0,1116.0,1279.0,1451.0,1281.25,0.5186831397753102,0.0
36,071,011302,1,Block Group 1; Census Tract 113.02; Orange County; New York,36071011302,360710113021,1387,608,288,320,0,0,608,85375.0,2013.0,2006.0,2017.0,0.06743421052631579,0.128125,0.06743421052631579,0.0,0.0,1167.0,1334.0,1424.0,1314.75,0.2794340759095456,0.0
36,071,011302,2,Block Group 2; Census Tract 113.02; Orange County; New York,36071011302,360710113022,909,423,334,89,0,0,423,69323.0,2015.0,2010.0,2016.0,0.09219858156028368,0.0,0.0,0.11676646706586827,0.09219858156028368,1056.0,1311.0,1699.0,1344.25,0.24066955694787623,0.0
36,071,011302,3,Block Group 3; Census Tract 113.02; Orange County; New York,36071011302,360710113023,1016,464,260,204,90,0,554,83611.0,2012.0,2007.0,2014.0,0.0,0.0,0.0,0.0,0.0,1065.0,1169.0,1594.0,1249.25,0.4174188335846407,0.0
36,071,011400,1,Block Group 1; Census Tract 114; Orange County; New York,36071011400,360710114001,2282,740,27,713,114,65,854,101250.0,2003.0,2002.0,2014.0,0.02027027027027027,0.021037868162692847,0.02027027027027027,0.0,0.0,1518.0,1679.0,1839.0,1678.75,0.18077523528143374,0.07611241217798595
36,071,011400,2,Block Group 2; Census Tract 114; Orange County; New York,36071011400,360710114002,798,290,36,254,29,0,319,107708.0,2003.0,2002.0,2010.0,0.034482758620689655,0.03937007874015748,0.034482758620689655,0.0,0.0,221.0,234.0,1698.25,596.8125,0.1580063608063717,0.0
36,071,011400,3,Block Group 3; Census Tract 114; Orange County; New York,36071011400,360710114003,1333,541,12,529,40,9,581,99479.0,2007.0,2008.0,1972.0,0.06839186691312385,0.06994328922495274,0.06839186691312385,0.0,0.0,,,,,,0.01549053356282272
36,071,011500,1,Block Group 1; Census Tract 115; Orange County; New York,36071011500,360710115001,1138,45,0,45,21,21,66,58365.0,2009.0,2009.0,,0.0,0.0,0.0,,,,,,,,0.3181818181818182
36,071,011500,2,Block Group 2; Census Tract 115; Orange County; New York,36071011500,360710115002,1308,558,43,515,73,0,631,102404.0,1999.0,1998.0,2013.0,0.0,0.0,0.0,0.0,0.0,660.5,677.0,689.0,675.875,0.1258456865565512,0.0
36,071,011500,3,Block Group 3; Census Tract 115; Orange County; New York,36071011500,360710115003,757,284,0,284,26,7,310,118462.0,2004.0,2004.0,,0.045774647887323945,0.045774647887323945,0.045774647887323945,,,,,,,,0.02258064516129032
36,071,011500,4,Block Group 4; Census Tract 115; Orange County; New York,36071011500,360710115004,1172,334,21,313,47,11,381,124182.0,2006.0,2005.0,2020.0,0.20359281437125748,0.1757188498402556,0.16467065868263472,0.6190476190476191,0.038922155688622756,1426.0,1613.0,1806.0,1614.5,0.22564266926896362,0.028871391076115485
36,071,011500,5,Block Group 5; Census Tract 115; Orange County; New York,36071011500,360710115005,2174,887,356,531,94,44,981,70037.0,2010.0,2005.0,2013.0,0.04509582863585118,0.054613935969868174,0.03269447576099211,0.03089887640449438,0.012401352874859075,676.0,785.0,1192.0,859.5,0.29110352919091165,0.04485219164118247
36,071,011601,1,Block Group 1; Census Tract 116.01; Orange County; New York,36071011601,360710116011,1435,481,112,369,23,0,504,92083.0,2008.0,2004.0,2017.0,0.037422037422037424,0.04878048780487805,0.037422037422037424,0.0,0.0,1365.0,1523.0,1841.0,1563.0,0.19063818718426107,0.0
36,071,011601,2,Block Group 2; Census Tract 116.01; Orange County; New York,36071011601,360710116012,1703,639,207,432,96,19,735,53257.0,2010.0,2007.0,2016.0,0.0,0.0,0.0,0.0,0.0,815.0,1006.0,1612.0,1109.75,0.4447437710527573,0.02585034013605442
36,071,011601,3,Block Group 3; Census Tract 116.01; Orange County; New York,36071011601,360710116013,558,243,57,186,37,19,280,77880.0,2006.0,2001.0,2018.0,0.1111111111111111,0.14516129032258066,0.1111111111111111,0.0,0.0,1045.25,1079.0,1169.25,1093.125,0.2180540386574568,0.06785714285714285
36,071,011602,1,Block Group 1; Census Tract 116.02; Orange County; New York,36071011602,360710116021,517,225,50,175,30,30,255,72159.0,1996.0,1988.0,2019.0,0.0,0.0,0.0,0.0,0.0,960.0,1034.0,1142.0,1042.5,0.28887798708662443,0.11764705882352941
36,071,011602,2,Block Group 2; Census Tract 116.02; Orange County; New York,36071011602,360710116022,1040,312,54,258,28,0,340,107188.0,2009.0,2006.0,2017.0,0.028846153846153848,0.03488372093023256,0.028846153846153848,0.0,0.0,1273.0,1348.0,1424.0,1348.25,0.13992992317504682,0.0
36,071,011602,3,Block Group 3; Census Tract 116.02; Orange County; New York,36071011602,360710116023,1266,543,197,346,0,0,543,69554.0,2009.0,2001.0,2017.0,0.0847145488029466,0.09248554913294797,0.058931860036832415,0.07106598984771574,0.02578268876611418,959.0,1051.0,1167.0,1057.0,0.501667669382061,0.0
36,071,011602,4,Block Group 4; Census Tract 116.02; Orange County; New York,36071011602,360710116024,979,433,82,351,34,34,467,62875.0,2004.0,2004.0,2009.0,0.025404157043879907,0.03133903133903134,0.025404157043879907,0.0,0.0,588.0,927.0,982.0,856.0,0.14163770018434066,0.0728051391862955
36,071,011701,1,Block Group 1; Census Tract 117.01; Orange County; New York,36071011701,360710117011,1936,615,43,572,21,21,636,130139.0,2008.0,2007.0,2020.0,0.024390243902439025,0.0,0.0,0.3488372093023256,0.024390243902439025,1352.0,1435.0,1697.5,1479.875,0.16241290064264208,0.0330188679245283
36,071,011701,2,Block Group 2; Census Tract 117.01; Orange County; New York,36071011701,360710117012,2124,690,178,512,44,17,734,136250.0,2010.0,2007.0,2014.0,0.017391304347826087,0.0234375,0.017391304347826087,0.0,0.0,857.0,1083.0,1647.0,1167.5,0.2680775302320856,0.02316076294277929
36,071,011701,3,Block Group 3; Census Tract 117.01; Orange County; New York,36071011701,360710117013,621,264,47,217,63,0,327,92174.0,2008.0,2004.0,2021.0,0.13257575757575757,0.0,0.0,0.7446808510638298,0.13257575757575757,1146.0,1549.0,1782.0,1506.5,0.15558868590413305,0.0
36,071,011702,1,Block Group 1; Census Tract 117.02; Orange County; New York,36071011702,360710117021,1667,547,32,515,80,0,627,133203.0,2007.0,2007.0,2005.0,0.014625228519195612,0.015533980582524271,0.014625228519195612,0.0,0.0,1337.5,1395.0,1454.25,1395.4375,0.5271255701604276,0.0
36,071,011702,2,Block Group 2; Census Tract 117.02; Orange County; New York,36071011702,360710117022,1819,538,114,424,6,0,544,121471.0,2011.0,2010.0,2016.0,0.024163568773234202,0.030660377358490566,0.024163568773234202,0.0,0.0,1320.0,1469.0,2604.0,1715.5,0.17209641024180017,0.0
36,071,011702,3,Block Group 3; Census Tract 117.02; Orange County; New York,36071011702,360710117023,1147,394,123,271,44,7,438,85833.0,2006.0,2002.0,2012.0,0.015228426395939087,0.02214022140221402,0.015228426395939087,0.0,0.0,1151.0,1292.0,1412.0,1286.75,0.2318979329682222,0.01598173515981735
36,071,011801,1,Block Group 1; Census Tract 118.01; Orange County; New York,36071011801,360710118011,1974,736,63,673,21,0,757,127315.0,2003.0,2001.0,2015.0,0.0,0.0,0.0,0.0,0.0,1469.0,1650.0,1825.0,1648.5,0.5050870609016223,0.0
36,071,011801,2,Block Group 2; Census Tract 118.01; Orange County; New York,36071011801,360710118012,460,166,48,118,30,0,196,134076.0,1999.0,1988.0,2019.0,0.0,0.0,0.0,0.0,0.0,1679.0,1845.5,1974.25,1836.0625,0.21502135753104423,0.0
36,071,011801,3,Block Group 3; Census Tract 118.01; Orange County; New York,36071011801,360710118013,2695,855,89,766,96,0,951,152054.0,2010.0,2008.0,2020.0,0.07017543859649122,0.014360313315926894,0.012865497076023392,0.550561797752809,0.05730994152046784,1267.0,1359.0,1450.0,1358.75,0.5037677395143266,0.0
36,071,011802,1,Block Group 1; Census Tract 118.02; Orange County; New York,36071011802,360710118021,1051,361,29,332,49,16,410,119583.0,2007.0,2006.0,2013.0,0.05817174515235457,0.04216867469879518,0.038781163434903045,0.2413793103448276,0.019390581717451522,763.0,1589.0,1795.0,1434.0,0.22999630504271024,0.03902439024390244
36,071,011802,2,Block Group 2; Census Tract 118.02; Orange County; New York,36071011802,360710118022,1302,525,30,495,16,0,541,97321.0,2000.0,1999.0,2018.0,0.05523809523809524,0.05858585858585859,0.05523809523809524,0.0,0.0,226.5,246.0,1563.75,570.5625,0.1974619471549594,0.0
36,071,011900,1,Block Group 1; Census Tract 119; Orange County; New York,36071011900,360710119001,1697,451,39,412,45,42,496,234712.0,2009.0,2008.0,2019.0,0.0,0.0,0.0,0.0,0.0,1617.0,1725.0,1847.0,1728.5,0.12719491081244322,0.0846774193548387
36,071,011900,2,Block Group 2; Census Tract 119; Orange County; New York,36071011900,360710119002,1468,607,24,583,72,0,679,123681.0,2000.0,1999.0,2015.0,0.04118616144975288,0.04288164665523156,0.04118616144975288,0.0,0.0,1561.5,1738.5,1906.5,1736.25,0.2157339848601435,0.0
36,071,011900,3,Block Group 3; Census Tract 119; Orange County; New York,36071011900,360710119003,390,68,68,0,0,0,68,24306.0,2018.0,,2018.0,0.0,,,0.0,0.0,1009.0,1090.0,1170.0,1089.75,0.510831554448262,0.0
36,071,011900,4,Block Group 4; Census Tract 119; Orange County; New York,36071011900,360710119004,507,13,0,13,0,0,13,218694.0,2015.0,2015.0,,0.0,0.0,0.0,,,,,,,,0.0
36,071,011900,5,Block Group 5; Census Tract 119; Orange County; New York,36071011900,360710119005,2659,618,59,559,0,0,618,171488.0,2008.0,2006.0,2016.0,0.038834951456310676,0.02146690518783542,0.019417475728155338,0.2033898305084746,0.019417475728155338,1642.0,1758.0,1865.0,1755.75,0.13975882080039406,0.0
36,071,012100,1,Block Group 1; Census Tract 121; Orange County; New York,36071012100,360710121001,911,317,135,182,0,0,317,108977.0,2009.0,1999.0,2013.0,0.028391167192429023,0.04945054945054945,0.028391167192429023,0.0,0.0,1307.0,1437.0,1669.0,1462.5,0.5029789873236714,0.0
36,071,012100,2,Block Group 2; Census Tract 121; Orange County; New York,36071012100,360710121002,1083,382,238,144,126,0,508,90227.0,2011.0,2006.0,2014.0,0.0,0.0,0.0,0.0,0.0,892.0,1398.0,2234.0,1480.5,0.23791999997072494,0.0
36,071,012100,3,Block Group 3; Census Tract 121; Orange County; New York,36071012100,360710121003,1034,328,20,308,33,0,361,83500.0,1995.0,1991.0,2013.0,0.027439024390243903,0.02922077922077922,0.027439024390243903,0.0,0.0,1595.75,1759.0,1853.75,1741.875,0.42444448049159256,0.0
36,071,012100,4,Block Group 4; Census Tract 121; Orange County; New York,36071012100,360710121004,805,370,251,119,40,0,410,69667.0,2010.0,2000.0,2014.0,0.12972972972972974,0.0,0.0,0.19123505976095617,0.12972972972972974,908.0,992.0,1276.0,1042.0,0.34531471760522653,0.0
36,071,012200,1,Block Group 1; Census Tract 122; Orange County; New York,36071012200,360710122001,1806,768,10,758,0,0,768,79500.0,1997.0,1997.0,2002.0,0.013020833333333334,0.013192612137203167,0.013020833333333334,0.0,0.0,911.0,969.0,972.25,955.3125,0.13509713339817173,0.0
36,071,012200,2,Block Group 2; Census Tract 122; Orange County; New York,36071012200,360710122002,1131,482,154,328,59,59,541,100962.0,2009.0,2007.0,2015.0,0.04979253112033195,0.07317073170731707,0.04979253112033195,0.0,0.0,1096.0,1491.0,1835.0,1478.25,0.47767950814114724,0.10905730129390019
36,071,012200,3,Block Group 3; Census Tract 122; Orange County; New York,36071012200,360710122003,1002,294,20,274,37,0,331,124706.0,2008.0,2008.0,2013.0,0.0,0.0,0.0,0.0,0.0,1319.5,1459.0,1535.5,1443.25,0.5150078773958595,0.0
36,071,012300,1,Block Group 1; Census Tract 123; Orange County; New York,36071012300,360710123001,957,283,23,260,0,0,283,94750.0,2010.0,2011.0,2004.0,0.0,0.0,0.0,0.0,0.0,1349.5,1399.0,1432.5,1395.0,0.11660740393684474,0.0
36,071,012300,2,Block Group 2; Census Tract 123; Orange County; New York,36071012300,360710123002,2154,710,85,625,49,0,759,142885.0,2004.0,2000.0,2019.0,0.056338028169014086,0.064,0.056338028169014086,0.0,0.0,845.0,890.0,1360.0,996.25,0.24392900083580904,0.0
36,071,012300,3,Block Group 3; Census Tract 123; Orange County; New York,36071012300,360710123003,1057,326,36,290,18,0,344,93750.0,2002.0,2000.0,2015.0,0.09202453987730061,0.10344827586206896,0.09202453987730061,0.0,0.0,1282.5,1377.5,1438.5,1369.0,0.21681251606730972,0.0
36,071,012300,4,Block Group 4; Census Tract 123; Orange County; New York,36071012300,360710123004,1284,374,8,366,21,0,395,116250.0,2001.0,2000.0,2014.0,0.0,0.0,0.0,0.0,0.0,816.25,829.5,848.5,830.9375,0.12835598674284748,0.0
36,071,012601,1,Block Group 1; Census Tract 126.01; Orange County; New York,36071012601,360710126011,2176,792,291,501,10,0,802,115862.0,2008.0,2006.0,2010.0,0.04924242424242424,0.07784431137724551,0.04924242424242424,0.0,0.0,580.0,922.0,2122.0,1136.5,0.3232309380414482,0.0
36,071,012601,2,Block Group 2; Census Tract 126.01; Orange County; New York,36071012601,360710126012,2630,1088,252,836,25,0,1113,100313.0,2010.0,2007.0,2015.0,0.06709558823529412,0.04784688995215311,0.03676470588235294,0.13095238095238096,0.030330882352941176,944.0,1195.0,1727.0,1265.25,0.25996250881943717,0.0
36,071,012602,1,Block Group 1; Census Tract 126.02; Orange County; New York,36071012602,360710126021,990,443,53,390,22,0,465,82153.0,2007.0,2006.0,2018.0,0.06320541760722348,0.07179487179487179,0.06320541760722348,0.0,0.0,1095.0,1189.0,1632.0,1276.25,0.2166984576752484,0.0
36,071,012602,2,Block Group 2; Census Tract 126.02; Orange County; New York,36071012602,360710126022,993,333,259,74,183,0,516,103844.0,2012.0,2009.0,2013.0,0.0,0.0,0.0,0.0,0.0,1376.0,1563.0,1866.0,1592.0,0.20347193302348987,0.0
36,071,012602,3,Block Group 3; Census Tract 126.02; Orange County; New York,36071012602,360710126023,898,524,304,220,21,0,545,58561.0,2015.0,2008.0,2018.0,0.1049618320610687,0.0,0.0,0.18092105263157895,0.1049618320610687,1058.0,1201.0,1651.0,1277.75,0.43059216865079647,0.0
36,071,012700,1,Block Group 1; Census Tract 127; Orange County; New York,36071012700,360710127001,831,271,27,244,0,0,271,151250.0,2008.0,2008.0,2009.0,0.0,0.0,0.0,0.0,0.0,947.0,985.0,2226.5,1285.875,0.22450935823035126,0.0
36,071,012700,2,Block Group 2; Census Tract 127; Orange County; New York,36071012700,360710127002,712,230,115,115,49,25,279,71731.0,2004.0,1991.0,2010.0,0.0,0.0,0.0,0.0,0.0,835.0,954.0,1112.0,963.75,0.5204422871132767,0.08960573476702509
36,071,012700,3,Block Group 3; Census Tract 127; Orange County; New York,36071012700,360710127003,472,210,24,186,0,0,210,96111.0,1994.0,1991.0,2013.0,0.08095238095238096,0.04838709677419355,0.04285714285714286,0.3333333333333333,0.0380952380952381,969.0,1344.0,2042.0,1424.75,0.23273116875491265,0.0
36,071,012700,4,Block Group 4; Census Tract 127; Orange County; New York,36071012700,360710127004,1031,354,91,263,46,0,400,78910.0,2011.0,2008.0,2018.0,0.0,0.0,0.0,0.0,0.0,1271.0,1449.0,2108.0,1569.25,0.31390229786269475,0.0
36,071,012700,5,Block Group 5; Census Tract 127; Orange County; New York,36071012700,360710127005,871,429,328,101,69,0,498,84886.0,2016.0,1997.0,2017.0,0.11188811188811189,0.0,0.0,0.14634146341463414,0.11188811188811189,1325.0,1488.0,1785.0,1521.5,0.29103370326686256,0.0
36,071,012800,1,Block Group 1; Census Tract 128; Orange County; New York,36071012800,360710128001,873,247,0,247,15,0,262,106493.0,2005.0,2005.0,,0.0,0.0,0.0,,,,,,,,0.0
36,071,012800,2,Block Group 2; Census Tract 128; Orange County; New York,36071012800,360710128002,1471,633,43,590,79,0,712,66594.0,2007.0,2007.0,2005.0,0.12480252764612954,0.13389830508474576,0.12480252764612954,0.0,0.0,721.0,741.0,1156.0,839.75,0.5063933605592598,0.0
36,071,012800,3,Block Group 3; Census Tract 128; Orange County; New York,36071012800,360710128003,571,215,0,215,0,0,215,185483.0,2003.0,2003.0,,0.0,0.0,0.0,,,,,,,,0.0
36,071,012800,4,Block Group 4; Census Tract 128; Orange County; New York,36071012800,360710128004,1375,491,225,266,0,0,491,80867.0,2010.0,2004.0,2013.0,0.0,0.0,0.0,0.0,0.0,1049.0,1168.0,1393.0,1194.5,0.3974617194967647,0.0
36,071,012800,5,Block Group 5; Census Tract 128; Orange County; New York,36071012800,360710128005,610,299,101,198,19,0,318,68281.0,2015.0,2013.0,2016.0,0.08361204013377926,0.12626262626262627,0.08361204013377926,0.0,0.0,1391.0,1750.0,2532.0,1855.75,0.39000293036625405,0.0
36,071,012900,1,Block Group 1; Census Tract 129; Orange County; New York,36071012900,360710129001,955,403,120,283,23,6,426,130625.0,2005.0,1996.0,2017.0,0.01240694789081886,0.0176678445229682,0.01240694789081886,0.0,0.0,957.0,1339.0,1784.0,1354.75,0.188294273851225,0.014084507042253521
36,071,012900,2,Block Group 2; Census Tract 129; Orange County; New York,36071012900,360710129002,966,381,123,258,5,0,386,87188.0,2005.0,2003.0,2008.0,0.02099737532808399,0.0,0.0,0.06504065040650407,0.02099737532808399,1058.0,1222.0,1375.0,1219.25,0.21401932812726165,0.0
36,071,012900,3,Block Group 3; Census Tract 129; Orange County; New York,36071012900,360710129003,1154,460,105,355,35,20,495,114000.0,2008.0,2007.0,2015.0,0.0,0.0,0.0,0.0,0.0,1105.0,1315.0,1477.0,1303.0,0.2256204374545276,0.04040404040404041
36,071,013000,1,Block Group 1; Census Tract 130; Orange County; New York,36071013000,360710130001,1385,405,113,292,27,27,432,110598.0,2002.0,1994.0,2014.0,0.014814814814814815,0.0,0.0,0.05309734513274336,0.014814814814814815,1717.0,2037.0,2268.0,2014.75,0.2855556489895603,0.0625
36,071,013000,2,Block Group 2; Census Tract 130; Orange County; New York,36071013000,360710130002,806,320,50,270,85,0,405,90882.0,2007.0,2004.0,2013.0,0.0,0.0,0.0,0.0,0.0,1033.0,1197.0,1702.0,1282.25,0.5157393105804586,0.0
36,071,013000,3,Block Group 3; Census Tract 130; Orange County; New York,36071013000,360710130003,1216,466,214,252,58,42,524,92397.0,2010.0,2006.0,2015.0,0.02575107296137339,0.047619047619047616,0.02575107296137339,0.0,0.0,1167.0,1531.0,1765.0,1498.5,0.2203793280487506,0.08015267175572519
36,071,013000,4,Block Group 4; Census Tract 130; Orange County; New York,36071013000,360710130004,1004,487,221,266,18,0,505,74760.0,2011.0,2006.0,2015.0,0.0,0.0,0.0,0.0,0.0,1150.0,1330.0,1718.0,1382.0,0.26189885013826564,0.0
36,071,013100,1,Block Group 1; Census Tract 131; Orange County; New York,36071013100,360710131001,1258,300,8,292,0,0,300,146154.0,2010.0,2010.0,2005.0,0.0,0.0,0.0,0.0,0.0,1578.25,1761.0,1855.0,1738.8125,0.1281848503356225,0.0
36,071,013100,2,Block Group 2; Census Tract 131; Orange County; New York,36071013100,360710131002,1045,405,19,386,30,0,435,182056.0,2010.0,2010.0,2017.0,0.06172839506172839,0.06476683937823834,0.06172839506172839,0.0,0.0,2106.25,2193.5,2368.0,2215.3125,0.53572419213328,0.0
36,071,013100,3,Block Group 3; Census Tract 131; Orange County; New York,36071013100,360710131003,1626,530,53,477,36,0,566,168750.0,1999.0,1997.0,2013.0,0.0,0.0,0.0,0.0,0.0,1555.0,1656.0,1824.0,1672.75,0.31901344417775385,0.0
36,071,013100,4,Block Group 4; Census Tract 131; Orange County; New York,36071013100,360710131004,435,188,31,157,25,0,213,113629.0,2008.0,2007.0,2013.0,0.0,0.0,0.0,0.0,0.0,1651.5,1748.0,1836.5,1746.0,0.21902920777336943,0.0
36,071,013100,5,Block Group 5; Census Tract 131; Orange County; New York,36071013100,360710131005,968,478,255,223,40,0,518,96755.0,2010.0,2005.0,2014.0,0.09832635983263599,0.0,0.0,0.1843137254901961,0.09832635983263599,1131.0,1586.0,1793.0,1524.0,0.4299238134682455,0.0
36,071,013201,1,Block Group 1; Census Tract 132.01; Orange County; New York,36071013201,360710132011,928,303,39,264,0,0,303,104280.0,2011.0,2010.0,2016.0,0.039603960396039604,0.0,0.0,0.3076923076923077,0.039603960396039604,1203.0,1639.0,1819.0,1575.0,0.24870166994026277,0.0
36,071,013201,2,Block Group 2; Census Tract 132.01; Orange County; New York,36071013201,360710132012,477,167,30,137,9,0,176,185298.0,1998.0,1995.0,2014.0,0.0,0.0,0.0,0.0,0.0,2615.0,2675.5,2740.75,2676.6875,0.5251275619463989,0.0
36,071,013201,3,Block Group 3; Census Tract 132.01; Orange County; New York,36071013201,360710132013,1343,622,300,322,0,0,622,55152.0,2012.0,2010.0,2016.0,0.008038585209003215,0.015527950310559006,0.008038585209003215,0.0,0.0,798.0,1009.0,1352.0,1042.0,0.38249477582140984,0.0
