STATE,COUNTY,TRACT,BLOCK_GROUP,NAME,B25039_002E,B25039_001E,B25039_003E,B25057_001E,B25058_001E,B25059_001E,B25071_001E,B19013_001E,B01003_001E,B25003_003E,B25003_002E,B25003_001E,B25038_011E,B25038_010E,B25038_015E,B25038_014E,B25038_013E,B25038_012E,B25038_003E,B25038_002E,B25038_001E,B25038_008E,B25038_007E,B25038_006E,B25038_005E,B25038_004E,B25038_009E,B25056_018E,B25056_019E,B25056_016E,B25056_017E,B25056_014E,B25056_015E,B25056_012E,B25056_013E,B25056_010E,B25056_011E,B25056_026E,B25056_027E,B25056_024E,B25056_025E,B25056_022E,B25056_023E,B25056_020E,B25056_021E,B25056_009E,B25056_008E,B25056_006E,B25056_007E,B25056_004E,B25056_005E,B25056_002E,B25056_003E,B25056_001E,B25074_001E,B25074_003E,B25074_002E,B25074_005E,B25074_004E,B25074_007E,B25074_006E,B25074_009E,B25074_008E,B25074_013E,B25074_012E,B25074_015E,B25074_014E,B25074_017E,B25074_016E,B25074_019E,B25074_018E,B25074_011E,B25074_010E,B25074_025E,B25074_024E,B25074_027E,B25074_026E,B25074_029E,B25074_028E,B25074_021E,B25074_020E,B25074_023E,B25074_022E,B25074_037E,B25074_036E,B25074_039E,B25074_038E,B25074_031E,B25074_030E,B25074_033E,B25074_032E,B25074_035E,B25074_034E,B25074_049E,B25074_048E,B25074_041E,B25074_040E,B25074_043E,B25074_042E,B25074_045E,B25074_044E,B25074_047E,B25074_046E,B25074_051E,B25074_050E,B25074_053E,B25074_052E,B25074_055E,B25074_054E,B25074_057E,B25074_056E,B25074_059E,B25074_058E,B25074_061E,B25074_060E,B25074_063E,B25074_062E,B25074_064E,B25004_005E,B25004_006E,B25004_004E,B25004_003E,B25004_002E,B25004_001E,B25004_008E,B25004_007E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_001E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,GEOID
36,071,011302,1,Block Group 1; Census Tract 113.02; Orange County; New York,2005,2014,2018,1167.0,1334.0,1424.0,27.8,85375.0,1387,288,320,608,161,0,0,0,11,116,41,320,608,18,82,126,15,38,288,62,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,15,200,0,0,0,0,0,0,288,0,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,0,0,0,44,0,0,0,0,44,0,0,0,0,0,60,0,0,0,0,0,0,0,25,60,0,0,0,0,0,25,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,18,0,73,0,32,608,114,0,121,9,0,55,60,76,36071011302
36,071,011302,2,Block Group 2; Census Tract 113.02; Orange County; New York,2011,2015,2017,1056.0,1311.0,1699.0,24.0,69323.0,909,334,89,423,100,39,0,17,25,153,0,89,423,6,0,31,52,0,334,20,0,0,0,0,0,0,0,0,0,0,0,51,0,54,0,82,82,0,0,29,0,0,16,334,0,334,334,0,13,0,0,0,0,13,0,29,0,0,0,0,0,0,26,55,0,0,0,0,23,59,0,0,23,0,0,0,39,40,109,20,0,0,0,0,0,0,9,9,38,22,0,0,0,26,0,0,0,17,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,39,20,13,26,29,0,423,15,31,58,0,0,44,71,54,36071011302
36,071,011302,3,Block Group 3; Census Tract 113.02; Orange County; New York,2007,2012,2015,1065.0,1169.0,1594.0,43.6,83611.0,1016,260,204,464,81,0,0,0,43,136,0,204,464,0,5,143,25,31,260,16,9,0,0,0,0,0,0,0,0,0,0,0,0,80,0,155,0,0,0,0,0,0,0,260,0,260,260,0,34,0,0,0,0,16,0,0,0,0,0,0,0,0,20,20,18,0,0,76,0,66,0,0,76,0,0,0,0,0,14,0,0,15,0,0,51,0,33,0,0,0,0,0,14,33,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,18,0,43,23,34,0,20,58,464,30,32,113,0,18,33,9,33,36071011302
36,071,011400,1,Block Group 1; Census Tract 114; Orange County; New York,2003,2004,-666666666,1518.0,1679.0,1839.0,18.4,101250.0,2282,27,713,740,0,0,0,0,0,27,15,713,740,171,117,207,175,28,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,27,65,22,0,0,114,0,0,0,0,0,0,36,0,12,0,740,147,83,54,93,14,129,37,135,36071011400
36,071,011400,2,Block Group 2; Census Tract 114; Orange County; New York,2003,2004,-666666666,,,,,107708.0,798,36,254,290,0,0,0,0,13,23,10,254,290,31,59,130,19,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,23,0,0,0,36,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,23,0,0,0,13,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,22,24,0,0,290,80,28,0,38,0,13,49,36,36071011400
36,071,011400,3,Block Group 3; Census Tract 114; Orange County; New York,2010,2009,-666666666,,,,,99479.0,1333,12,529,541,0,0,12,0,0,0,37,529,541,78,81,111,136,86,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,40,31,0,0,0,11,13,0,6,0,36,541,134,83,32,19,26,53,93,35,36071011400
36,071,011500,1,Block Group 1; Census Tract 115; Orange County; New York,2012,2012,-666666666,,,,,58365.0,1138,0,45,45,0,0,0,0,0,0,0,45,45,0,13,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,31,0,14,36071011500
36,071,011500,2,Block Group 2; Census Tract 115; Orange County; New York,1997,1998,-666666666,,,,,102404.0,1308,43,515,558,0,0,0,0,0,43,0,515,558,81,249,67,74,44,43,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,73,51,0,11,8,0,0,2,0,70,35,558,88,57,53,106,23,13,84,8,36071011500
36,071,011500,3,Block Group 3; Census Tract 115; Orange County; New York,2005,2005,-666666666,,,,,118462.0,757,0,284,284,0,0,0,0,0,0,13,284,284,69,22,95,53,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,26,19,0,0,0,11,55,0,0,19,9,284,31,31,69,25,0,9,13,12,36071011500
36,071,011500,4,Block Group 4; Census Tract 115; Orange County; New York,2007,2009,-666666666,1426.0,1613.0,1806.0,20.4,124182.0,1172,21,313,334,0,13,0,0,0,8,55,313,334,72,43,60,51,32,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,11,8,0,7,47,21,0,0,0,0,10,0,0,0,0,334,100,25,72,52,8,0,11,56,36071011500
36,071,011500,5,Block Group 5; Census Tract 115; Orange County; New York,2006,2011,2014,676.0,785.0,1192.0,29.1,70037.0,2174,356,531,887,35,11,10,0,53,247,29,531,887,77,110,131,148,36,356,2,21,5,79,30,53,0,0,0,0,0,13,0,0,27,0,51,47,0,0,0,13,0,0,343,15,356,356,0,13,0,0,0,0,13,0,15,0,0,0,45,0,0,23,83,0,0,0,13,18,107,3,0,34,0,0,0,0,0,49,0,0,0,79,28,0,0,8,33,4,0,0,0,12,8,0,0,0,0,0,0,0,52,62,0,0,0,0,0,0,10,5,44,0,0,0,94,45,0,26,35,112,4,18,32,51,80,887,85,87,115,63,0,59,60,60,36071011500
36,071,011601,1,Block Group 1; Census Tract 116.01; Orange County; New York,2004,2009,2019,1365.0,1523.0,1841.0,19.4,92083.0,1435,112,369,481,73,0,0,0,19,20,18,369,481,36,109,91,73,42,112,0,6,0,0,0,0,0,0,0,0,0,0,14,0,44,0,0,48,0,0,0,0,0,0,112,0,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0,21,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,8,17,10,41,0,22,15,17,481,44,155,19,21,14,0,38,60,36071011601
36,071,011601,2,Block Group 2; Census Tract 116.01; Orange County; New York,2010,2012,2018,815.0,1006.0,1612.0,45.1,53257.0,1703,207,432,639,115,0,11,5,22,54,0,432,639,86,43,78,186,39,207,53,0,24,0,0,14,0,0,0,0,0,24,0,0,59,0,20,13,0,0,0,0,0,0,183,0,207,207,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,62,11,0,34,0,0,0,51,0,53,0,0,0,0,11,0,0,0,0,53,0,0,0,0,5,0,0,5,0,0,0,0,16,29,0,0,0,0,0,0,13,16,19,20,0,22,96,19,0,22,21,63,8,34,0,51,81,639,15,25,64,14,9,80,92,60,36071011601
36,071,011601,3,Block Group 3; Census Tract 116.01; Orange County; New York,2005,2008,-666666666,,,,,77880.0,558,57,186,243,45,0,0,0,12,0,27,186,243,59,8,56,24,12,57,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,12,0,0,0,0,0,0,0,12,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,37,18,0,0,0,0,2,0,0,7,23,243,31,10,37,12,0,59,27,35,36071011601
36,071,011602,1,Block Group 1; Census Tract 116.02; Orange County; New York,1989,1996,-666666666,960.0,1034.0,1142.0,29.3,72159.0,517,50,175,225,50,0,0,0,0,0,0,175,225,90,39,35,0,11,50,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,29,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,10,6,0,0,15,7,225,50,7,0,19,0,45,57,9,36071011602
36,071,011602,2,Block Group 2; Census Tract 116.02; Orange County; New York,2006,2007,2019,1273.0,1348.0,1424.0,17.9,107188.0,1040,54,258,312,35,0,0,0,9,10,9,258,312,9,42,137,20,41,54,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,35,10,0,0,0,0,0,0,45,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,14,0,12,22,9,0,312,19,118,26,0,0,30,0,62,36071011602
36,071,011602,3,Block Group 3; Census Tract 116.02; Orange County; New York,2003,2012,2018,959.0,1051.0,1167.0,51.0,69554.0,1266,197,346,543,98,14,0,10,8,67,32,346,543,77,79,68,74,16,197,0,67,0,0,0,0,0,0,0,10,0,0,0,0,14,0,106,0,0,0,0,0,0,0,197,0,197,197,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,98,0,0,0,0,108,0,0,0,0,0,57,0,0,0,0,0,0,8,0,57,0,0,0,0,0,8,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,50,12,23,20,30,0,0,543,36,7,95,32,0,67,66,47,36071011602
36,071,011602,4,Block Group 4; Census Tract 116.02; Orange County; New York,2005,2006,2012,588.0,927.0,982.0,15.6,62875.0,979,82,351,433,14,0,7,24,0,37,11,351,433,56,68,103,83,30,82,7,37,0,0,0,0,24,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,82,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14,24,24,0,0,0,0,0,0,0,44,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0,0,0,25,25,33,0,20,0,0,433,10,14,57,24,59,53,26,87,36071011602
36,071,011701,1,Block Group 1; Census Tract 117.01; Orange County; New York,2009,2011,-666666666,,,,,130139.0,1936,43,572,615,28,15,0,0,0,0,0,572,615,128,87,77,152,128,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,28,0,0,0,0,0,0,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,28,28,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,13,0,0,50,0,0,0,615,72,78,152,81,0,11,56,102,36071011701
36,071,011701,2,Block Group 2; Census Tract 117.01; Orange County; New York,2007,2012,2015,857.0,1083.0,1647.0,27.5,136250.0,2124,178,512,690,33,0,0,0,0,145,12,512,690,88,63,142,98,109,178,74,0,0,0,0,0,0,0,0,0,0,10,0,0,34,18,30,12,0,0,0,0,0,0,168,0,178,178,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,75,0,0,0,0,0,0,0,41,41,0,0,33,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,52,18,0,0,0,0,0,0,0,17,0,0,27,44,0,0,0,0,59,42,10,0,0,12,690,23,140,101,160,0,6,70,67,36071011701
36,071,011701,3,Block Group 3; Census Tract 117.01; Orange County; New York,2006,2011,2022,,,,,92174.0,621,47,217,264,0,35,0,0,0,12,0,217,264,43,48,30,64,32,47,0,0,0,0,0,0,0,0,0,0,0,18,0,0,17,0,12,0,0,0,0,0,0,0,29,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,27,0,0,63,36,0,6,0,21,17,0,0,0,0,264,20,29,45,29,0,0,28,69,36071011701
36,071,011702,1,Block Group 1; Census Tract 117.02; Orange County; New York,2009,2008,-666666666,,,,,133203.0,1667,32,515,547,0,0,0,0,32,0,8,515,547,104,42,121,142,98,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,8,10,19,0,19,11,9,32,547,46,73,133,89,8,35,0,55,36071011702
36,071,011702,2,Block Group 2; Census Tract 117.02; Orange County; New York,2011,2013,2017,1320.0,1469.0,2604.0,14.6,121471.0,1819,114,424,538,51,0,0,0,0,63,13,424,538,30,37,133,142,69,114,0,15,0,0,0,0,0,0,0,0,0,0,36,0,0,15,0,48,0,0,0,0,0,0,114,0,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,10,0,0,0,28,0,0,10,0,0,0,0,0,0,0,61,76,15,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,8,0,40,0,0,538,61,97,45,105,14,40,30,98,36071011702
36,071,011702,3,Block Group 3; Census Tract 117.02; Orange County; New York,2004,2006,2012,1151.0,1292.0,1412.0,22.9,85833.0,1147,123,271,394,32,0,0,0,50,41,6,271,394,52,40,119,23,31,123,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,50,63,0,0,0,0,0,0,121,0,123,123,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,3,0,0,6,0,0,2,0,0,61,0,0,0,0,0,1,0,0,0,23,0,38,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,7,0,0,0,44,37,0,7,13,2,14,12,0,0,0,394,59,8,58,36,18,46,56,65,36071011702
36,071,011801,1,Block Group 1; Census Tract 118.01; Orange County; New York,2003,2004,2015,1469.0,1650.0,1825.0,42.5,127315.0,1974,63,673,736,12,0,0,0,0,51,0,673,736,154,124,211,132,52,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,18,0,0,0,0,0,0,63,0,63,63,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,69,0,5,33,31,0,0,736,47,103,110,180,0,20,105,33,36071011801
36,071,011801,2,Block Group 2; Census Tract 118.01; Orange County; New York,1989,1998,-666666666,,,,,134076.0,460,48,118,166,48,0,0,0,0,0,0,118,166,60,29,0,18,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,0,0,0,0,0,0,0,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48,0,39,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,8,0,0,0,0,7,166,13,69,11,32,11,8,7,0,36071011801
36,071,011801,3,Block Group 3; Census Tract 118.01; Orange County; New York,2009,2011,2022,1267.0,1359.0,1450.0,51.0,152054.0,2695,89,766,855,28,49,0,0,0,12,11,766,855,46,117,243,252,97,89,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,18,61,0,0,0,0,0,0,89,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,18,28,0,10,0,0,0,0,0,0,0,0,0,0,96,96,0,49,49,65,11,0,0,6,8,855,58,36,131,308,0,54,44,36,36071011801
36,071,011802,1,Block Group 1; Census Tract 118.02; Orange County; New York,2008,2009,2014,763.0,1589.0,1795.0,22.5,119583.0,1051,29,332,361,0,7,6,0,0,16,14,332,361,48,41,98,125,6,29,9,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,0,23,0,29,29,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,16,25,0,0,49,8,0,6,0,0,4,7,7,0,7,361,60,22,70,85,0,26,44,23,36071011802
36,071,011802,2,Block Group 2; Census Tract 118.02; Orange County; New York,2001,2002,2019,,,,,97321.0,1302,30,495,525,24,0,0,0,6,0,29,495,525,131,109,142,75,9,30,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,0,0,0,0,8,0,0,0,14,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,13,11,0,39,19,0,46,525,32,16,91,117,7,27,63,44,36071011802
36,071,011900,1,Block Group 1; Census Tract 119; Orange County; New York,2008,2010,-666666666,,,,,234712.0,1697,39,412,451,39,0,0,0,0,0,0,412,451,81,8,139,133,51,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,39,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,42,3,0,0,45,0,0,0,0,0,0,17,0,0,0,451,62,43,29,243,0,12,28,17,36071011900
36,071,011900,2,Block Group 2; Census Tract 119; Orange County; New York,2001,2002,-666666666,,,,,123681.0,1468,24,583,607,6,0,0,0,0,18,25,583,607,186,97,114,135,26,24,0,0,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,0,0,0,0,0,0,6,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,44,0,0,72,28,0,0,0,7,51,25,0,11,0,607,60,61,81,152,0,25,41,93,36071011900
36,071,011900,3,Block Group 3; Census Tract 119; Orange County; New York,-666666666,2019,2019,1009.0,1090.0,1170.0,51.0,24306.0,390,68,0,68,53,0,0,0,0,15,0,0,68,0,0,0,0,0,68,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,68,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,15,12,0,0,15,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,41,0,15,68,0,0,0,0,0,0,0,0,36071011900
36,071,011900,4,Block Group 4; Census Tract 119; Orange County; New York,-666666666,-666666666,-666666666,,,,,,507,0,13,13,0,0,0,0,0,0,0,13,13,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,0,0,6,0,36071011900
36,071,011900,5,Block Group 5; Census Tract 119; Orange County; New York,2008,2010,2016,,,,14.9,171488.0,2659,59,559,618,8,12,0,0,0,39,12,559,618,84,87,134,188,54,59,0,0,0,0,0,0,0,0,0,0,0,8,0,0,51,0,0,0,0,0,0,0,0,0,51,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,10,17,22,20,0,618,21,70,80,274,19,0,11,58,36071011900
36,071,012100,1,Block Group 1; Census Tract 121; Orange County; New York,2002,2011,2014,1307.0,1437.0,1669.0,51.0,108977.0,911,135,182,317,6,0,0,0,7,122,9,182,317,54,25,49,38,7,135,0,0,0,0,0,19,0,0,0,0,0,0,0,0,51,0,0,65,0,0,0,0,0,0,135,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,44,0,13,0,0,44,0,0,0,13,19,35,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,13,0,0,0,6,0,317,61,25,21,68,0,30,26,11,36071012100
36,071,012100,2,Block Group 2; Census Tract 121; Orange County; New York,2006,2011,2015,892.0,1398.0,2234.0,23.8,90227.0,1083,238,144,382,89,0,0,0,63,86,0,144,382,0,10,100,34,0,238,65,0,0,0,0,0,0,0,0,0,0,0,18,16,0,48,0,91,0,0,0,0,0,0,238,0,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,133,0,0,0,0,0,9,0,0,15,98,10,0,10,0,26,0,15,0,11,0,0,0,24,70,11,27,0,8,0,0,0,0,0,0,0,90,126,36,0,15,0,9,0,0,0,0,0,382,43,24,65,34,0,103,42,47,36071012100
36,071,012100,3,Block Group 3; Census Tract 121; Orange County; New York,1992,1993,-666666666,,,,,83500.0,1034,20,308,328,0,0,0,0,0,20,9,308,328,131,99,7,32,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,10,0,9,0,0,0,0,0,328,13,0,36,79,0,39,34,108,36071012100
36,071,012100,4,Block Group 4; Census Tract 121; Orange County; New York,2000,2011,2014,908.0,992.0,1276.0,34.8,69667.0,805,251,119,370,33,48,0,0,69,101,0,119,370,12,49,35,23,0,251,0,70,0,0,0,53,0,0,0,0,0,16,0,0,13,0,48,51,0,0,0,0,0,0,235,0,251,251,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,16,0,0,12,74,32,0,0,86,0,0,0,0,0,40,0,0,14,0,18,0,11,0,9,31,0,0,0,0,11,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,11,40,29,0,0,21,0,32,16,0,13,65,370,51,0,23,78,0,25,15,31,36071012100
